order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
ord_001346,1,prod_00720,sell_0093,2018-03-14 19:17:00,63.4,10.87
ord_001347,1,prod_00677,sell_0008,2017-07-17 08:12:00,51.9,2.84
ord_001348,1,prod_00623,sell_0137,2017-08-07 12:24:00,56.45,13.15
ord_001349,1,prod_00260,sell_0132,2018-06-13 21:11:00,20.92,3.62
ord_001349,2,prod_00146,sell_0225,2018-06-11 21:11:00,44.21,6.81
ord_001350,1,prod_00189,sell_0246,2018-09-06 17:16:00,344.41,76.84
ord_001351,1,prod_00473,sell_0077,2018-06-30 15:17:00,49.33,11.27
ord_001352,1,prod_00377,sell_0107,2017-12-02 13:35:00,44.92,10.15
ord_001352,2,prod_00462,sell_0011,2017-12-02 13:35:00,197.41,48.39
ord_001353,1,prod_00046,sell_0106,2017-03-29 16:08:00,73.53,13.83
ord_001354,1,prod_00338,sell_0209,2018-03-14 10:14:00,119.72,25.22
ord_001355,1,prod_00527,sell_0169,2018-04-09 21:19:00,163.77,25.57
ord_001355,2,prod_00776,sell_0176,2018-04-09 21:19:00,58.58,10.88
ord_001356,1,prod_00761,sell_0210,2018-09-19 16:26:00,173.94,20.73
ord_001356,2,prod_00765,sell_0132,2018-09-17 16:26:00,194.69,36.65
ord_001357,1,prod_00277,sell_0144,2018-07-05 13:02:00,81.18,4.89
ord_001358,1,prod_00689,sell_0130,2018-11-14 14:59:00,56.92,6.07
ord_001359,1,prod_00335,sell_0160,2018-09-26 22:18:00,65.06,6.08
ord_001360,1,prod_00584,sell_0205,2017-12-26 15:17:00,128.21,29.76
ord_001360,2,prod_00128,sell_0249,2017-12-26 15:17:00,39.86,5.58
ord_001361,1,prod_00439,sell_0027,2018-06-28 21:33:00,107.08,8.41
ord_001362,1,prod_00243,sell_0076,2018-09-04 21:51:00,24.52,3.97
ord_001363,1,prod_00132,sell_0064,2018-12-14 12:27:00,62.37,7.99
ord_001364,1,prod_00462,sell_0067,2018-02-06 16:14:00,37.39,3.44
ord_001365,1,prod_00243,sell_0075,2018-07-07 20:33:00,268.79,51.98
ord_001366,1,prod_00767,sell_0085,2018-01-19 11:28:00,67.92,13.85
ord_001366,2,prod_00173,sell_0068,2018-01-20 11:28:00,144.71,19.3
ord_001366,3,prod_00777,sell_0155,2018-01-15 11:28:00,83.32,6.42
ord_001367,1,prod_00449,sell_0176,2018-08-28 20:25:00,109.17,13.34
ord_001368,1,prod_00641,sell_0123,2018-11-27 18:59:00,43.91,10.08
ord_001369,1,prod_00722,sell_0195,2018-11-27 13:59:00,144.27,30.22
ord_001369,2,prod_00468,sell_0012,2018-12-02 13:59:00,26.42,5.02
ord_001370,1,prod_00569,sell_0104,2017-07-17 14:33:00,23.93,2.92
ord_001371,1,prod_00039,sell_0207,2017-08-27 19:04:00,73.02,15.09
ord_001372,1,prod_00136,sell_0210,2018-09-11 18:34:00,94.49,15.34
ord_001372,2,prod_00258,sell_0136,2018-09-12 18:34:00,124.31,18.8
ord_001373,1,prod_00327,sell_0077,2018-06-27 17:57:00,87.93,16.31
ord_001374,1,prod_00318,sell_0113,2018-11-24 15:55:00,47.27,3.34
ord_001375,1,prod_00638,sell_0111,2017-11-25 16:12:00,39.0,7.47
ord_001376,1,prod_00403,sell_0015,2018-10-30 17:11:00,37.37,8.4
ord_001377,1,prod_00501,sell_0097,2018-07-28 21:09:00,70.61,8.9
ord_001378,1,prod_00529,sell_0017,2017-08-22 15:49:00,21.45,5.24
ord_001378,2,prod_00542,sell_0222,2017-08-21 15:49:00,17.86,4.22
ord_001379,1,prod_00017,sell_0168,2017-06-14 08:29:00,140.34,30.98
ord_001380,1,prod_00059,sell_0099,2018-08-10 15:20:00,51.3,4.16
ord_001380,2,prod_00511,sell_0139,2018-08-10 15:20:00,73.42,12.35
ord_001381,1,prod_00776,sell_0119,2017-07-13 18:19:00,122.83,10.63
ord_001382,1,prod_00150,sell_0147,2018-10-04 13:16:00,68.56,16.24
ord_001383,1,prod_00204,sell_0061,2018-05-10 17:52:00,119.44,20.99
ord_001384,1,prod_00188,sell_0062,2018-03-17 10:24:00,101.04,21.19
ord_001384,2,prod_00278,sell_0087,2018-03-19 10:24:00,39.8,4.42
ord_001385,1,prod_00226,sell_0008,2017-10-30 11:14:00,91.45,7.09
ord_001386,1,prod_00212,sell_0179,2018-12-27 22:42:00,187.92,16.12
ord_001387,1,prod_00393,sell_0080,2018-08-22 22:38:00,183.17,10.09
ord_001388,1,prod_00664,sell_0088,2018-09-24 17:42:00,330.34,35.22
ord_001388,2,prod_00632,sell_0226,2018-09-22 17:42:00,65.57,8.24
ord_001389,1,prod_00362,sell_0037,2018-09-14 17:49:00,66.7,15.99
ord_001389,2,prod_00219,sell_0185,2018-09-15 17:49:00,82.96,10.31
ord_001390,1,prod_00234,sell_0145,2018-05-31 12:06:00,32.1,3.6
ord_001391,1,prod_00005,sell_0180,2018-12-06 15:00:00,114.06,6.89
ord_001391,2,prod_00384,sell_0124,2018-12-04 15:00:00,38.07,4.58
ord_001391,3,prod_00707,sell_0232,2018-12-05 15:00:00,64.21,11.07
ord_001392,1,prod_00735,sell_0116,2018-05-30 08:03:00,65.07,15.24
ord_001393,1,prod_00682,sell_0199,2018-04-18 09:42:00,40.42,8.13
ord_001394,1,prod_00447,sell_0034,2017-10-27 16:56:00,65.56,11.45
ord_001395,1,prod_00508,sell_0095,2017-11-04 12:19:00,46.65,9.85
ord_001396,1,prod_00356,sell_0075,2018-08-28 15:46:00,57.02,8.27
ord_001396,2,prod_00208,sell_0120,2018-08-27 15:46:00,124.12,17.03
ord_001397,1,prod_00393,sell_0235,2017-12-04 21:43:00,95.68,13.1
ord_001398,1,prod_00460,sell_0245,2018-08-26 15:58:00,20.67,2.97
ord_001399,1,prod_00460,sell_0060,2018-12-12 10:28:00,31.35,3.68
ord_001400,1,prod_00225,sell_0106,2018-02-21 11:09:00,48.5,9.74
ord_001401,1,prod_00528,sell_0199,2017-05-11 13:45:00,44.5,5.36
ord_001402,1,prod_00748,sell_0089,2018-07-17 12:49:00,57.37,5.68
ord_001403,1,prod_00218,sell_0197,2017-01-20 17:42:00,36.33,3.0
ord_001404,1,prod_00278,sell_0027,2018-09-27 11:51:00,59.48,6.5
ord_001405,1,prod_00076,sell_0236,2018-04-22 11:22:00,69.29,8.98
ord_001406,1,prod_00542,sell_0047,2018-03-31 19:41:00,77.4,8.98
ord_001407,1,prod_00282,sell_0132,2018-05-18 12:15:00,77.33,5.74
ord_001407,2,prod_00560,sell_0020,2018-05-18 12:15:00,90.31,19.78
ord_001408,1,prod_00235,sell_0226,2018-04-15 14:26:00,179.61,13.93
ord_001409,1,prod_00417,sell_0100,2017-12-02 08:14:00,106.11,13.86
ord_001410,1,prod_00769,sell_0143,2017-11-04 10:09:00,61.36,8.04
ord_001411,1,prod_00358,sell_0136,2018-02-04 13:02:00,104.39,12.2
ord_001412,1,prod_00696,sell_0211,2018-11-24 18:40:00,98.67,21.66
ord_001413,1,prod_00539,sell_0217,2017-06-20 11:52:00,54.08,8.16
ord_001414,1,prod_00682,sell_0099,2017-11-30 16:18:00,82.53,8.7
ord_001415,1,prod_00388,sell_0126,2017-08-17 10:25:00,208.38,13.94
ord_001416,1,prod_00307,sell_0012,2018-02-14 22:00:00,25.19,1.56
ord_001417,1,prod_00766,sell_0127,2017-06-19 08:24:00,218.04,14.89
ord_001418,1,prod_00422,sell_0211,2018-09-10 21:16:00,393.97,91.32
ord_001419,1,prod_00162,sell_0185,2017-05-21 19:34:00,40.7,6.47
ord_001420,1,prod_00528,sell_0024,2018-07-20 10:54:00,48.86,5.78
ord_001421,1,prod_00544,sell_0246,2017-10-26 10:30:00,13.31,0.78
ord_001421,2,prod_00286,sell_0118,2017-10-25 10:30:00,57.32,3.2
ord_001422,1,prod_00337,sell_0026,2018-03-16 17:40:00,54.9,3.27
ord_001423,1,prod_00658,sell_0178,2017-08-23 20:42:00,110.93,9.12
ord_001424,1,prod_00483,sell_0051,2018-08-27 17:09:00,28.17,5.18
ord_001424,2,prod_00444,sell_0157,2018-08-25 17:09:00,33.46,2.83
ord_001425,1,prod_00538,sell_0023,2018-12-11 12:20:00,134.71,30.87
ord_001426,1,prod_00665,sell_0188,2017-09-12 13:06:00,19.23,2.92
ord_001427,1,prod_00450,sell_0101,2018-12-09 09:26:00,24.81,3.87
ord_001427,2,prod_00620,sell_0069,2018-12-14 09:26:00,148.61,32.48
ord_001428,1,prod_00133,sell_0244,2017-11-30 18:53:00,84.35,4.38
ord_001429,1,prod_00624,sell_0019,2018-05-15 22:28:00,66.69,15.24
ord_001430,1,prod_00083,sell_0039,2018-08-10 21:27:00,37.22,2.14
ord_001431,1,prod_00505,sell_0051,2017-08-23 15:12:00,65.13,4.67
ord_001432,1,prod_00143,sell_0128,2018-02-24 17:18:00,47.99,6.45
ord_001433,1,prod_00652,sell_0044,2017-04-10 15:56:00,178.58,34.81
ord_001433,2,prod_00299,sell_0184,2017-04-06 15:56:00,277.36,32.08
ord_001434,1,prod_00590,sell_0127,2018-08-05 16:18:00,113.32,7.66
ord_001435,1,prod_00255,sell_0236,2018-02-03 18:43:00,80.94,5.77
ord_001436,1,prod_00131,sell_0148,2018-11-24 17:02:00,73.99,13.3
ord_001437,1,prod_00392,sell_0114,2017-10-30 11:07:00,57.85,10.62
ord_001437,2,prod_00452,sell_0123,2017-10-27 11:07:00,86.2,10.5
ord_001438,1,prod_00141,sell_0177,2018-12-03 22:18:00,72.29,6.24
ord_001439,1,prod_00643,sell_0081,2017-06-28 15:54:00,280.54,32.33
ord_001440,1,prod_00518,sell_0205,2018-06-15 22:13:00,93.33,5.85
ord_001441,1,prod_00155,sell_0190,2017-11-27 20:43:00,53.63,11.15
ord_001442,1,prod_00086,sell_0107,2017-08-06 17:10:00,35.69,4.82
ord_001442,2,prod_00761,sell_0174,2017-08-07 17:10:00,79.45,11.68
ord_001443,1,prod_00095,sell_0207,2017-05-10 18:36:00,176.74,25.49
ord_001444,1,prod_00259,sell_0155,2018-07-15 14:35:00,87.98,5.1
ord_001445,1,prod_00121,sell_0201,2017-09-24 11:37:00,143.89,8.93
ord_001446,1,prod_00092,sell_0137,2018-05-23 10:17:00,67.64,6.44
ord_001447,1,prod_00120,sell_0133,2018-12-26 15:09:00,48.86,7.55
ord_001448,1,prod_00614,sell_0239,2017-11-29 21:53:00,84.65,20.32
ord_001449,1,prod_00204,sell_0101,2017-02-26 15:34:00,56.79,7.36
ord_001450,1,prod_00264,sell_0073,2017-06-27 12:12:00,44.79,9.45
ord_001451,1,prod_00486,sell_0012,2017-06-04 22:24:00,95.71,7.92
ord_001452,1,prod_00766,sell_0090,2018-03-11 22:04:00,82.26,16.97
ord_001453,1,prod_00269,sell_0023,2018-09-03 09:28:00,100.82,10.23
ord_001454,1,prod_00478,sell_0198,2017-11-19 19:25:00,177.25,27.83
ord_001455,1,prod_00244,sell_0071,2017-07-04 20:07:00,51.26,5.33
ord_001456,1,prod_00381,sell_0138,2018-07-06 20:26:00,31.57,2.2
ord_001457,1,prod_00140,sell_0184,2017-11-20 12:38:00,19.57,4.75
ord_001458,1,prod_00223,sell_0200,2018-05-24 19:55:00,88.21,15.68
ord_001459,1,prod_00314,sell_0054,2018-12-04 09:42:00,105.21,6.68
ord_001459,2,prod_00770,sell_0052,2018-12-02 09:42:00,269.4,32.51
ord_001460,1,prod_00443,sell_0209,2017-11-14 12:30:00,47.28,11.43
ord_001460,2,prod_00593,sell_0014,2017-11-11 12:30:00,71.16,6.5
ord_001461,1,prod_00190,sell_0211,2018-04-14 14:46:00,175.15,17.29
ord_001461,2,prod_00037,sell_0111,2018-04-10 14:46:00,48.27,8.36
ord_001462,1,prod_00207,sell_0042,2018-10-11 13:16:00,88.65,8.46
ord_001463,1,prod_00683,sell_0199,2018-08-03 15:40:00,46.63,7.72
ord_001463,2,prod_00483,sell_0011,2018-08-04 15:40:00,75.92,18.27
ord_001464,1,prod_00779,sell_0063,2018-09-08 20:00:00,47.42,11.2
ord_001465,1,prod_00233,sell_0077,2018-09-17 16:04:00,138.9,22.77
ord_001466,1,prod_00335,sell_0199,2018-04-28 17:37:00,171.86,27.01
ord_001467,1,prod_00466,sell_0217,2018-04-27 20:11:00,55.19,9.23
ord_001468,1,prod_00318,sell_0042,2018-08-22 19:41:00,47.84,8.35
ord_001469,1,prod_00107,sell_0122,2018-08-05 17:38:00,141.67,26.99
ord_001470,1,prod_00206,sell_0046,2018-07-22 16:03:00,11.65,2.41
ord_001471,1,prod_00793,sell_0026,2018-01-10 20:23:00,68.8,14.77
ord_001471,2,prod_00788,sell_0141,2018-01-07 20:23:00,75.1,16.41
ord_001472,1,prod_00773,sell_0139,2018-10-23 09:36:00,52.35,11.7
ord_001472,2,prod_00226,sell_0164,2018-10-22 09:36:00,29.0,3.01
ord_001473,1,prod_00135,sell_0053,2017-09-27 22:42:00,40.91,5.54
ord_001474,1,prod_00318,sell_0208,2017-07-14 11:48:00,73.86,5.61
ord_001475,1,prod_00514,sell_0205,2017-12-10 20:19:00,124.42,6.42
ord_001475,2,prod_00023,sell_0061,2017-12-12 20:19:00,79.78,7.86
ord_001475,3,prod_00603,sell_0093,2017-12-12 20:19:00,171.76,36.55
ord_001476,1,prod_00379,sell_0206,2017-10-10 15:50:00,96.75,10.12
ord_001477,1,prod_00242,sell_0245,2018-07-17 10:21:00,49.64,4.29
ord_001477,2,prod_00061,sell_0068,2018-07-16 10:21:00,46.83,6.61
ord_001477,3,prod_00178,sell_0135,2018-07-19 10:21:00,207.8,40.94
ord_001478,1,prod_00008,sell_0101,2017-09-20 14:00:00,78.88,7.86
ord_001479,1,prod_00232,sell_0071,2018-07-13 10:36:00,69.63,15.45
ord_001480,1,prod_00185,sell_0245,2018-04-13 11:14:00,50.21,6.16
ord_001480,2,prod_00784,sell_0210,2018-04-11 11:14:00,60.88,3.96
ord_001481,1,prod_00172,sell_0000,2017-07-10 12:07:00,84.64,17.84
ord_001482,1,prod_00097,sell_0140,2017-10-18 17:15:00,67.91,10.12
ord_001483,1,prod_00287,sell_0201,2018-04-20 17:49:00,112.12,6.4
ord_001484,1,prod_00258,sell_0175,2018-08-27 15:54:00,25.66,4.84
ord_001485,1,prod_00606,sell_0249,2018-01-21 10:57:00,29.82,4.33
ord_001486,1,prod_00266,sell_0162,2017-09-21 12:18:00,44.09,3.33
ord_001487,1,prod_00319,sell_0172,2017-11-13 22:27:00,26.28,2.29
ord_001487,2,prod_00770,sell_0157,2017-11-18 22:27:00,64.17,10.07
ord_001488,1,prod_00679,sell_0015,2017-05-11 19:48:00,112.94,10.72
ord_001489,1,prod_00167,sell_0164,2017-02-09 14:19:00,102.77,10.65
ord_001490,1,prod_00435,sell_0111,2018-12-21 15:23:00,142.63,24.2
ord_001491,1,prod_00037,sell_0073,2017-05-13 14:14:00,97.11,11.37
ord_001492,1,prod_00514,sell_0121,2017-06-13 21:34:00,46.57,10.22
ord_001492,2,prod_00025,sell_0199,2017-06-08 21:34:00,65.57,12.44
ord_001493,1,prod_00297,sell_0057,2018-11-14 19:39:00,68.08,4.56
ord_001493,2,prod_00186,sell_0044,2018-11-12 19:39:00,100.26,5.57
ord_001493,3,prod_00295,sell_0165,2018-11-10 19:39:00,21.05,1.63
ord_001494,1,prod_00121,sell_0210,2018-07-18 13:19:00,76.06,15.72
ord_001495,1,prod_00578,sell_0152,2018-02-21 22:01:00,28.02,1.74
ord_001496,1,prod_00634,sell_0248,2018-07-08 12:44:00,292.28,19.47
ord_001497,1,prod_00032,sell_0094,2018-12-02 16:36:00,151.62,34.3
ord_001498,1,prod_00754,sell_0042,2017-05-13 08:13:00,222.79,43.49
ord_001498,2,prod_00776,sell_0122,2017-05-14 08:13:00,30.1,4.3
ord_001499,1,prod_00414,sell_0103,2017-10-05 16:18:00,293.85,71.75
ord_001500,1,prod_00113,sell_0191,2018-11-04 15:57:00,24.74,3.97
ord_001500,2,prod_00097,sell_0176,2018-11-07 15:57:00,327.33,51.05
ord_001501,1,prod_00780,sell_0145,2018-09-24 17:37:00,61.82,6.95
ord_001501,2,prod_00696,sell_0228,2018-09-22 17:37:00,196.57,27.89
ord_001502,1,prod_00411,sell_0084,2018-12-31 10:35:00,154.35,16.39
ord_001503,1,prod_00117,sell_0204,2017-11-24 22:38:00,106.75,18.35
ord_001504,1,prod_00240,sell_0128,2018-12-10 19:57:00,28.87,5.15
ord_001505,1,prod_00650,sell_0039,2017-12-14 21:20:00,125.6,19.99
ord_001505,2,prod_00048,sell_0036,2017-12-11 21:20:00,1024.26,182.57
ord_001506,1,prod_00266,sell_0087,2018-08-20 12:16:00,22.17,4.31
ord_001506,2,prod_00193,sell_0181,2018-08-20 12:16:00,396.66,39.7
ord_001507,1,prod_00611,sell_0161,2018-11-16 19:22:00,39.01,5.62
ord_001508,1,prod_00736,sell_0127,2017-07-26 20:48:00,42.68,5.97
ord_001509,1,prod_00173,sell_0024,2017-09-01 17:07:00,81.37,6.24
ord_001510,1,prod_00501,sell_0000,2018-05-28 18:12:00,22.14,2.67
ord_001511,1,prod_00677,sell_0023,2018-10-28 16:13:00,52.4,5.05
ord_001511,2,prod_00522,sell_0190,2018-10-27 16:13:00,50.77,10.67
ord_001512,1,prod_00236,sell_0002,2017-04-23 08:38:00,45.09,4.13
ord_001513,1,prod_00657,sell_0229,2018-10-30 14:38:00,51.02,6.59
ord_001514,1,prod_00487,sell_0239,2017-12-13 15:22:00,138.31,18.74
ord_001515,1,prod_00579,sell_0183,2018-01-28 08:16:00,100.33,20.45
ord_001516,1,prod_00360,sell_0005,2017-12-11 21:45:00,26.27,4.63
ord_001516,2,prod_00603,sell_0247,2017-12-11 21:45:00,36.24,7.42
ord_001516,3,prod_00036,sell_0226,2017-12-09 21:45:00,89.88,11.41
ord_001517,1,prod_00102,sell_0239,2018-11-30 14:01:00,110.47,16.78
ord_001518,1,prod_00406,sell_0055,2017-06-20 22:44:00,108.47,20.55
ord_001519,1,prod_00009,sell_0059,2018-05-24 08:12:00,347.84,66.06
ord_001520,1,prod_00083,sell_0240,2017-07-05 10:54:00,141.69,15.02
ord_001521,1,prod_00369,sell_0030,2018-11-30 22:24:00,64.48,9.32
ord_001521,2,prod_00174,sell_0012,2018-11-30 22:24:00,136.83,12.28
ord_001522,1,prod_00129,sell_0237,2018-10-06 10:38:00,49.61,12.36
ord_001523,1,prod_00272,sell_0222,2017-09-23 12:07:00,167.32,21.75
ord_001524,1,prod_00168,sell_0160,2017-11-17 11:15:00,127.74,30.32
ord_001525,1,prod_00112,sell_0126,2018-01-09 08:42:00,166.99,24.18
ord_001526,1,prod_00538,sell_0053,2018-01-28 13:33:00,154.09,22.88
ord_001526,2,prod_00062,sell_0080,2018-01-30 13:33:00,374.93,52.27
ord_001527,1,prod_00516,sell_0181,2018-10-15 16:46:00,53.13,6.4
ord_001528,1,prod_00643,sell_0225,2018-05-18 19:33:00,40.04,2.32
ord_001529,1,prod_00142,sell_0106,2018-02-10 20:34:00,133.81,12.01
ord_001530,1,prod_00793,sell_0015,2018-08-22 08:51:00,58.78,14.08
ord_001530,2,prod_00028,sell_0239,2018-08-19 08:51:00,86.22,4.97
ord_001531,1,prod_00190,sell_0161,2018-03-04 19:25:00,438.27,86.1
ord_001531,2,prod_00025,sell_0153,2018-03-04 19:25:00,150.44,26.48
ord_001532,1,prod_00175,sell_0078,2017-06-16 13:53:00,32.09,3.79
ord_001533,1,prod_00578,sell_0146,2017-05-24 14:22:00,48.84,4.39
ord_001534,1,prod_00064,sell_0149,2017-11-29 18:19:00,20.45,4.11
ord_001535,1,prod_00491,sell_0132,2018-06-11 14:46:00,56.48,10.43
ord_001536,1,prod_00574,sell_0031,2017-06-23 11:00:00,163.1,8.57
ord_001536,2,prod_00036,sell_0028,2017-06-24 11:00:00,108.28,12.24
ord_001537,1,prod_00500,sell_0215,2018-05-06 13:10:00,66.98,9.81
ord_001538,1,prod_00537,sell_0093,2017-10-24 13:04:00,174.94,18.12
ord_001539,1,prod_00297,sell_0159,2018-08-04 16:30:00,121.21,18.1
ord_001540,1,prod_00773,sell_0220,2017-02-14 12:37:00,80.32,11.9
ord_001541,1,prod_00500,sell_0072,2018-03-15 10:00:00,73.07,5.79
ord_001542,1,prod_00576,sell_0117,2017-03-16 15:09:00,76.52,7.14
ord_001543,1,prod_00517,sell_0201,2017-12-02 20:18:00,20.07,4.83
ord_001544,1,prod_00097,sell_0107,2017-01-29 14:17:00,33.49,6.17
ord_001545,1,prod_00447,sell_0108,2018-03-12 14:05:00,94.14,9.68
ord_001546,1,prod_00357,sell_0062,2018-09-19 22:10:00,121.93,6.46
ord_001546,2,prod_00303,sell_0080,2018-09-19 22:10:00,72.33,7.81
ord_001546,3,prod_00473,sell_0148,2018-09-15 22:10:00,190.43,42.86
ord_001547,1,prod_00188,sell_0239,2017-05-14 13:50:00,63.01,12.39
ord_001548,1,prod_00499,sell_0034,2018-08-27 14:42:00,95.08,6.51
ord_001549,1,prod_00102,sell_0191,2018-05-31 09:17:00,100.4,12.37
ord_001550,1,prod_00042,sell_0115,2018-04-07 19:15:00,14.27,2.33
ord_001551,1,prod_00050,sell_0246,2018-06-10 14:04:00,153.19,22.99
ord_001552,1,prod_00787,sell_0115,2017-12-04 15:20:00,69.96,13.57
ord_001553,1,prod_00169,sell_0092,2018-08-15 20:23:00,38.92,5.78
ord_001553,2,prod_00674,sell_0051,2018-08-15 20:23:00,102.0,8.19
ord_001554,1,prod_00656,sell_0009,2018-09-21 20:54:00,65.31,6.14
ord_001555,1,prod_00596,sell_0063,2018-09-24 20:44:00,56.45,9.81
ord_001556,1,prod_00324,sell_0158,2017-10-25 16:28:00,39.7,5.84
ord_001557,1,prod_00490,sell_0112,2018-07-10 09:08:00,45.19,2.45
ord_001558,1,prod_00164,sell_0240,2017-07-07 13:39:00,40.8,9.72
ord_001559,1,prod_00297,sell_0064,2018-04-04 08:56:00,179.7,24.94
ord_001560,1,prod_00019,sell_0142,2017-01-10 22:04:00,214.41,34.7
ord_001561,1,prod_00530,sell_0109,2017-08-16 09:50:00,44.18,6.55
ord_001562,1,prod_00640,sell_0213,2018-06-27 10:10:00,29.7,2.76
ord_001563,1,prod_00593,sell_0226,2018-11-16 10:42:00,226.09,41.91
ord_001564,1,prod_00791,sell_0104,2017-03-15 09:11:00,22.51,2.11
ord_001565,1,prod_00508,sell_0100,2018-05-15 13:36:00,108.04,7.17
ord_001565,2,prod_00414,sell_0079,2018-05-14 13:36:00,83.13,15.96
ord_001566,1,prod_00456,sell_0019,2018-06-30 22:14:00,198.27,35.84
ord_001567,1,prod_00594,sell_0065,2018-12-02 11:32:00,71.54,8.79
ord_001568,1,prod_00727,sell_0031,2018-07-11 14:36:00,59.44,9.98
ord_001569,1,prod_00763,sell_0102,2017-05-19 11:37:00,90.08,11.14
ord_001570,1,prod_00449,sell_0190,2017-07-05 21:40:00,49.13,9.21
ord_001571,1,prod_00514,sell_0009,2018-06-30 19:04:00,44.8,5.68
ord_001572,1,prod_00345,sell_0061,2017-09-08 21:42:00,50.43,3.65
ord_001573,1,prod_00557,sell_0170,2018-12-04 17:09:00,209.1,47.83
ord_001573,2,prod_00692,sell_0196,2018-12-03 17:09:00,74.99,4.83
ord_001574,1,prod_00043,sell_0171,2018-11-29 16:40:00,248.13,33.2
ord_001575,1,prod_00048,sell_0007,2018-12-08 17:07:00,95.69,11.97
ord_001576,1,prod_00359,sell_0142,2017-11-11 08:28:00,76.03,15.23
ord_001577,1,prod_00579,sell_0083,2018-08-16 18:23:00,34.06,5.25
ord_001578,1,prod_00720,sell_0001,2018-07-16 18:58:00,284.47,28.79
ord_001579,1,prod_00600,sell_0153,2017-02-22 21:37:00,50.98,2.63
ord_001580,1,prod_00072,sell_0210,2017-10-24 18:05:00,167.52,28.16
ord_001581,1,prod_00164,sell_0036,2017-08-31 09:42:00,285.75,26.19
ord_001582,1,prod_00274,sell_0133,2018-01-04 20:11:00,66.92,4.71
ord_001582,2,prod_00373,sell_0216,2018-01-02 20:11:00,157.78,31.51
ord_001583,1,prod_00224,sell_0231,2018-12-09 16:17:00,30.38,2.96
ord_001584,1,prod_00169,sell_0205,2018-10-29 09:22:00,62.49,4.17
ord_001585,1,prod_00309,sell_0228,2017-11-13 14:46:00,136.6,24.21
ord_001586,1,prod_00243,sell_0101,2018-04-26 20:56:00,60.3,12.19
ord_001586,2,prod_00506,sell_0146,2018-04-27 20:56:00,77.96,10.49
ord_001587,1,prod_00552,sell_0161,2017-08-17 09:55:00,49.8,11.19
ord_001587,2,prod_00635,sell_0019,2017-08-17 09:55:00,67.11,11.54
ord_001588,1,prod_00401,sell_0001,2017-11-02 15:10:00,98.72,16.06
ord_001589,1,prod_00246,sell_0247,2017-04-01 17:03:00,60.14,6.08
ord_001589,2,prod_00193,sell_0208,2017-04-03 17:03:00,126.03,19.71
ord_001590,1,prod_00798,sell_0002,2018-07-04 14:49:00,76.12,7.95
ord_001591,1,prod_00622,sell_0200,2018-07-14 22:17:00,199.13,11.43
ord_001592,1,prod_00793,sell_0166,2018-10-25 10:34:00,78.37,17.61
ord_001593,1,prod_00508,sell_0090,2018-11-10 10:58:00,31.86,7.8
ord_001594,1,prod_00164,sell_0189,2017-07-17 12:11:00,222.7,22.95
ord_001595,1,prod_00515,sell_0245,2018-08-31 11:22:00,56.46,11.54
ord_001595,2,prod_00286,sell_0210,2018-08-31 11:22:00,193.46,40.48
ord_001596,1,prod_00601,sell_0008,2017-06-21 19:52:00,22.05,1.16
ord_001596,2,prod_00138,sell_0068,2017-06-21 19:52:00,407.65,45.76
ord_001597,1,prod_00505,sell_0182,2018-01-01 19:38:00,297.07,66.78
ord_001598,1,prod_00228,sell_0029,2018-04-13 12:56:00,35.87,7.34
ord_001599,1,prod_00765,sell_0003,2017-03-17 22:37:00,139.85,14.91
ord_001600,1,prod_00152,sell_0031,2017-07-12 19:18:00,156.19,14.28
ord_001600,2,prod_00781,sell_0128,2017-07-14 19:18:00,1379.91,98.39
ord_001601,1,prod_00390,sell_0119,2017-10-27 14:48:00,98.52,8.11
ord_001602,1,prod_00537,sell_0232,2017-06-12 14:45:00,17.19,3.93
ord_001602,2,prod_00686,sell_0014,2017-06-16 14:45:00,111.56,16.33
ord_001603,1,prod_00632,sell_0002,2018-12-02 20:56:00,76.18,15.95
ord_001604,1,prod_00205,sell_0173,2017-11-09 12:28:00,135.24,8.66
ord_001605,1,prod_00762,sell_0226,2018-04-06 13:30:00,74.13,7.51
ord_001606,1,prod_00465,sell_0090,2019-01-01 19:19:00,161.65,33.33
ord_001606,2,prod_00488,sell_0053,2019-01-03 19:19:00,57.73,3.56
ord_001606,3,prod_00595,sell_0190,2019-01-04 19:19:00,88.63,19.46
ord_001607,1,prod_00363,sell_0160,2018-05-18 11:16:00,43.36,4.67
ord_001608,1,prod_00539,sell_0219,2018-02-02 19:59:00,80.45,19.2
ord_001608,2,prod_00609,sell_0103,2018-01-31 19:59:00,84.52,13.03
ord_001609,1,prod_00767,sell_0036,2018-11-29 09:58:00,107.48,13.7
ord_001610,1,prod_00278,sell_0097,2017-09-15 08:31:00,69.6,3.66
ord_001610,2,prod_00564,sell_0076,2017-09-17 08:31:00,52.45,3.75
ord_001611,1,prod_00616,sell_0159,2017-08-07 10:57:00,146.22,13.24
ord_001612,1,prod_00037,sell_0197,2018-04-25 19:21:00,40.26,3.03
ord_001613,1,prod_00208,sell_0192,2018-02-11 18:50:00,136.76,24.82
ord_001614,1,prod_00319,sell_0207,2018-10-01 11:38:00,54.42,13.33
ord_001615,1,prod_00794,sell_0157,2017-03-05 12:43:00,46.66,9.78
ord_001616,1,prod_00125,sell_0197,2018-06-21 16:43:00,54.01,13.1
