customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
cust_000565,uniq_000702,91712,porto alegre,RS
cust_000566,uniq_000261,22750,curitiba,PR
cust_000567,uniq_000240,58945,campinas,SP
cust_000568,uniq_000408,40382,ribeirao preto,SP
cust_000569,uniq_000486,96726,niteroi,RJ
cust_000570,uniq_002138,95057,campinas,SP
cust_000571,uniq_001628,86932,feira de santana,BA
cust_000572,uniq_000077,17110,niteroi,RJ
cust_000573,uniq_001602,32570,curitiba,PR
cust_000574,uniq_000348,71415,feira de santana,BA
cust_000575,uniq_001073,75209,niteroi,RJ
cust_000576,uniq_000097,35678,goiania,GO
cust_000577,uniq_000229,14546,uberlandia,MG
cust_000578,uniq_000338,14553,feira de santana,BA
cust_000579,uniq_001105,68769,ribeirao preto,SP
cust_000580,uniq_001180,45962,rio de janeiro,RJ
cust_000581,uniq_000899,49616,duque de caxias,RJ
cust_000582,uniq_001581,81720,campinas,SP
cust_000583,uniq_001837,2665,santos,SP
cust_000584,uniq_001858,75697,goiania,GO
cust_000585,uniq_001476,28148,juiz de fora,MG
cust_000586,uniq_001391,93188,sorocaba,SP
cust_000587,uniq_001253,95581,sao paulo,SP
cust_000588,uniq_000606,50710,santos,SP
cust_000589,uniq_001241,32267,ribeirao preto,SP
cust_000590,uniq_000025,24084,olinda,PE
cust_000591,uniq_002464,18963,rio de janeiro,RJ
cust_000592,uniq_000943,99920,sorocaba,SP
cust_000593,uniq_001928,19565,uberlandia,MG
cust_000594,uniq_002439,45209,campinas,SP
cust_000595,uniq_001267,48441,campinas,SP
cust_000596,uniq_002197,68238,pelotas,RS
cust_000597,uniq_001222,84421,contagem,MG
cust_000598,uniq_000337,56241,varzea grande,MT
cust_000599,uniq_000067,76041,juiz de fora,MG
cust_000600,uniq_000345,57101,duque de caxias,RJ
cust_000601,uniq_002403,44247,maringa,PR
cust_000602,uniq_001211,16617,aparecida de goiania,GO
cust_000603,uniq_000813,21663,pelotas,RS
cust_000604,uniq_001137,43808,ananindeua,PA
cust_000605,uniq_000652,5560,joinville,SC
cust_000606,uniq_002219,32319,brasilia,DF
cust_000607,uniq_002548,46799,sao paulo,SP
cust_000608,uniq_000216,47790,curitiba,PR
cust_000609,uniq_001832,81661,duque de caxias,RJ
cust_000610,uniq_000855,96797,uberlandia,MG
cust_000611,uniq_000120,73237,juiz de fora,MG
cust_000612,uniq_002351,8873,ananindeua,PA
cust_000613,uniq_000157,41451,varzea grande,MT
cust_000614,uniq_000525,73260,ribeirao preto,SP
cust_000615,uniq_000065,59874,curitiba,PR
cust_000616,uniq_001201,46320,londrina,PR
cust_000617,uniq_001529,44187,sorocaba,SP
cust_000618,uniq_000817,41189,sorocaba,SP
cust_000619,uniq_000182,58322,campinas,SP
cust_000620,uniq_000296,18699,maringa,PR
cust_000621,uniq_002380,52232,niteroi,RJ
cust_000622,uniq_002055,21380,varzea grande,MT
cust_000623,uniq_002389,68415,niteroi,RJ
cust_000624,uniq_001353,86609,sao luis,MA
cust_000625,uniq_001392,51262,ribeirao preto,SP
cust_000626,uniq_002004,39370,florianopolis,SC
cust_000627,uniq_001572,94119,campinas,SP
cust_000628,uniq_001112,66308,contagem,MG
cust_000629,uniq_000744,43374,blumenau,SC
cust_000630,uniq_001238,3849,recife,PE
cust_000631,uniq_000163,2575,salvador,BA
cust_000632,uniq_000490,22926,ribeirao preto,SP
cust_000633,uniq_001880,24400,santos,SP
cust_000634,uniq_002213,72417,sorocaba,SP
cust_000635,uniq_000259,50559,sao paulo,SP
cust_000636,uniq_000247,99994,caxias do sul,RS
cust_000637,uniq_000218,54516,porto alegre,RS
cust_000638,uniq_002018,90408,maringa,PR
cust_000639,uniq_000793,55685,brasilia,DF
cust_000640,uniq_000833,36459,maringa,PR
cust_000641,uniq_000031,71739,florianopolis,SC
cust_000642,uniq_002480,45492,campinas,SP
cust_000643,uniq_001106,28189,sorocaba,SP
cust_000644,uniq_002033,47848,belo horizonte,MG
cust_000645,uniq_001804,66824,feira de santana,BA
cust_000646,uniq_000361,38179,sorocaba,SP
cust_000647,uniq_002043,70698,rio de janeiro,RJ
cust_000648,uniq_001403,98089,porto alegre,RS
cust_000649,uniq_001540,41716,ribeirao preto,SP
cust_000650,uniq_000510,30227,sao paulo,SP
cust_000651,uniq_002159,40814,aparecida de goiania,GO
cust_000652,uniq_002375,83987,porto alegre,RS
cust_000653,uniq_001036,18713,santos,SP
cust_000654,uniq_000235,97393,salvador,BA
cust_000655,uniq_002164,41984,ribeirao preto,SP
cust_000656,uniq_002262,84318,feira de santana,BA
cust_000657,uniq_001291,78894,santos,SP
cust_000658,uniq_001476,78573,contagem,MG
cust_000659,uniq_000568,90987,ribeirao preto,SP
cust_000660,uniq_000172,19300,sorocaba,SP
cust_000661,uniq_002407,59767,brasilia,DF
cust_000662,uniq_001231,10801,campinas,SP
cust_000663,uniq_000701,30637,campinas,SP
cust_000664,uniq_001767,5018,campinas,SP
cust_000665,uniq_000066,68545,pelotas,RS
cust_000666,uniq_000203,61164,blumenau,SC
cust_000667,uniq_000618,74273,campo grande,MS
cust_000668,uniq_001149,18446,campinas,SP
cust_000669,uniq_000935,33888,sao paulo,SP
cust_000670,uniq_000477,67957,ribeirao preto,SP
cust_000671,uniq_000895,82827,contagem,MG
cust_000672,uniq_000851,88681,campo grande,MS
cust_000673,uniq_001337,8295,caxias do sul,RS
cust_000674,uniq_001434,40850,belo horizonte,MG
cust_000675,uniq_002251,2064,sorocaba,SP
cust_000676,uniq_002057,82032,aparecida de goiania,GO
cust_000677,uniq_000745,13173,duque de caxias,RJ
cust_000678,uniq_002301,82391,santos,SP
cust_000679,uniq_001327,16444,campinas,SP
cust_000680,uniq_000478,2521,santos,SP
cust_000681,uniq_000867,88013,sao paulo,SP
cust_000682,uniq_001891,44441,campinas,SP
cust_000683,uniq_002095,43072,niteroi,RJ
cust_000684,uniq_000954,65026,uberlandia,MG
cust_000685,uniq_000401,28217,sao paulo,SP
cust_000686,uniq_000489,69388,duque de caxias,RJ
cust_000687,uniq_000263,43478,fortaleza,CE
cust_000688,uniq_001781,27993,londrina,PR
cust_000689,uniq_001282,40088,niteroi,RJ
cust_000690,uniq_001150,1608,santos,SP
cust_000691,uniq_001713,30844,aparecida de goiania,GO
cust_000692,uniq_002113,59552,ribeirao preto,SP
cust_000693,uniq_002028,14651,sorocaba,SP
cust_000694,uniq_000349,12736,goiania,GO
cust_000695,uniq_001503,65934,rio de janeiro,RJ
cust_000696,uniq_002250,43394,londrina,PR
cust_000697,uniq_001973,14523,contagem,MG
cust_000698,uniq_000840,75035,uberlandia,MG
cust_000699,uniq_001001,77766,santos,SP
cust_000700,uniq_002269,4441,sao paulo,SP
cust_000701,uniq_000083,20966,santos,SP
cust_000702,uniq_001339,37663,ribeirao preto,SP
cust_000703,uniq_000296,73405,brasilia,DF
cust_000704,uniq_002281,8328,santos,SP
cust_000705,uniq_000098,80752,juiz de fora,MG
cust_000706,uniq_000059,32624,blumenau,SC
cust_000707,uniq_000838,13407,blumenau,SC
cust_000708,uniq_000510,86472,rio de janeiro,RJ
cust_000709,uniq_001263,9587,duque de caxias,RJ
cust_000710,uniq_000763,13828,campo grande,MS
cust_000711,uniq_000908,95006,caxias do sul,RS
cust_000712,uniq_001440,52436,joinville,SC
cust_000713,uniq_001429,46841,goiania,GO
cust_000714,uniq_002384,69047,florianopolis,SC
cust_000715,uniq_001225,63392,sorocaba,SP
cust_000716,uniq_001438,61741,contagem,MG
cust_000717,uniq_001728,3302,sorocaba,SP
cust_000718,uniq_000444,55621,juiz de fora,MG
cust_000719,uniq_001700,28592,fortaleza,CE
cust_000720,uniq_002197,80958,duque de caxias,RJ
cust_000721,uniq_000811,51033,niteroi,RJ
cust_000722,uniq_000454,13252,santos,SP
cust_000723,uniq_000882,88734,caucaia,CE
cust_000724,uniq_000701,29143,ribeirao preto,SP
cust_000725,uniq_001492,27872,sorocaba,SP
cust_000726,uniq_002202,93690,ribeirao preto,SP
cust_000727,uniq_001520,77743,ribeirao preto,SP
cust_000728,uniq_000320,86091,duque de caxias,RJ
cust_000729,uniq_000802,66558,rio de janeiro,RJ
cust_000730,uniq_001757,91137,ribeirao preto,SP
cust_000731,uniq_000842,12411,campinas,SP
cust_000732,uniq_001495,60396,santos,SP
cust_000733,uniq_001769,30043,ribeirao preto,SP
cust_000734,uniq_000839,40443,campinas,SP
cust_000735,uniq_001650,24548,pelotas,RS
cust_000736,uniq_001015,21298,santos,SP
cust_000737,uniq_000344,44809,campinas,SP
cust_000738,uniq_000949,91909,campinas,SP
cust_000739,uniq_001124,63897,santos,SP
cust_000740,uniq_000006,35585,sorocaba,SP
cust_000741,uniq_002276,43908,sao paulo,SP
cust_000742,uniq_001346,53453,brasilia,DF
cust_000743,uniq_000092,25208,santos,SP
cust_000744,uniq_002213,52598,duque de caxias,RJ
cust_000745,uniq_002180,69891,niteroi,RJ
cust_000746,uniq_000030,25073,santos,SP
cust_000747,uniq_000416,58862,niteroi,RJ
cust_000748,uniq_000927,71127,florianopolis,SC
cust_000749,uniq_001293,52411,feira de santana,BA
cust_000750,uniq_001850,29903,sorocaba,SP
cust_000751,uniq_001082,55886,santos,SP
cust_000752,uniq_001559,79529,santos,SP
cust_000753,uniq_000025,22967,rio de janeiro,RJ
cust_000754,uniq_001679,57892,pelotas,RS
cust_000755,uniq_002334,68361,sorocaba,SP
cust_000756,uniq_001341,32827,sorocaba,SP
cust_000757,uniq_001160,39362,recife,PE
cust_000758,uniq_000757,88996,ribeirao preto,SP
cust_000759,uniq_002433,36982,niteroi,RJ
cust_000760,uniq_000084,60224,porto alegre,RS
cust_000761,uniq_000731,15823,campinas,SP
cust_000762,uniq_000353,92670,campinas,SP
cust_000763,uniq_002209,60086,santos,SP
cust_000764,uniq_001230,76275,goiania,GO
cust_000765,uniq_002352,60663,ribeirao preto,SP
cust_000766,uniq_001696,36193,santos,SP
cust_000767,uniq_001419,34689,sorocaba,SP
cust_000768,uniq_001319,70419,campinas,SP
cust_000769,uniq_000516,86124,belo horizonte,MG
cust_000770,uniq_001433,13636,campinas,SP
cust_000771,uniq_001747,84699,juiz de fora,MG
cust_000772,uniq_002461,83169,uberlandia,MG
cust_000773,uniq_001399,11796,feira de santana,BA
cust_000774,uniq_002394,11708,sorocaba,SP
cust_000775,uniq_002408,69808,salvador,BA
cust_000776,uniq_001332,84436,contagem,MG
cust_000777,uniq_001120,39989,campinas,SP
cust_000778,uniq_000363,64422,londrina,PR
cust_000779,uniq_000684,99970,salvador,BA
cust_000780,uniq_002241,32956,ribeirao preto,SP
cust_000781,uniq_000352,23277,aparecida de goiania,GO
cust_000782,uniq_001012,99169,rio de janeiro,RJ
cust_000783,uniq_001781,28771,uberlandia,MG
cust_000784,uniq_000613,47786,varzea grande,MT
cust_000785,uniq_002483,44768,santos,SP
cust_000786,uniq_001656,52798,joinville,SC
cust_000787,uniq_000072,27602,ribeirao preto,SP
cust_000788,uniq_000630,68222,florianopolis,SC
cust_000789,uniq_001888,69506,juiz de fora,MG
cust_000790,uniq_002201,20855,campinas,SP
cust_000791,uniq_002363,48609,ribeirao preto,SP
cust_000792,uniq_002170,6678,santos,SP
cust_000793,uniq_000190,22866,ribeirao preto,SP
cust_000794,uniq_001860,98733,ribeirao preto,SP
cust_000795,uniq_000280,51130,sao paulo,SP
cust_000796,uniq_000195,62649,sao paulo,SP
cust_000797,uniq_001764,88989,sorocaba,SP
cust_000798,uniq_001219,71659,caxias do sul,RS
cust_000799,uniq_001652,79446,porto alegre,RS
cust_000800,uniq_002171,71492,curitiba,PR
cust_000801,uniq_000175,50383,sao paulo,SP
cust_000802,uniq_001345,63624,aparecida de goiania,GO
cust_000803,uniq_002127,29560,juiz de fora,MG
cust_000804,uniq_001122,89150,campinas,SP
cust_000805,uniq_001334,18808,campinas,SP
cust_000806,uniq_001269,88525,caxias do sul,RS
cust_000807,uniq_002313,87959,sao paulo,SP
cust_000808,uniq_000127,15085,niteroi,RJ
cust_000809,uniq_002238,71305,campo grande,MS
cust_000810,uniq_002081,98976,ribeirao preto,SP
cust_000811,uniq_002071,57643,sorocaba,SP
cust_000812,uniq_001051,34693,campo grande,MS
cust_000813,uniq_001315,88063,uberlandia,MG
cust_000814,uniq_000940,51742,sao paulo,SP
cust_000815,uniq_000641,13047,goiania,GO
cust_000816,uniq_002232,25677,brasilia,DF
cust_000817,uniq_001290,68565,niteroi,RJ
cust_000818,uniq_001844,46080,contagem,MG
cust_000819,uniq_000257,22454,sao paulo,SP
cust_000820,uniq_002011,80103,ribeirao preto,SP
cust_000821,uniq_001680,12937,uberlandia,MG
cust_000822,uniq_002543,22687,ribeirao preto,SP
cust_000823,uniq_000341,47094,uberlandia,MG
cust_000824,uniq_001377,4912,salvador,BA
cust_000825,uniq_001303,39351,sao paulo,SP
cust_000826,uniq_001372,91084,contagem,MG
cust_000827,uniq_000138,94175,santos,SP
cust_000828,uniq_001206,87322,brasilia,DF
cust_000829,uniq_000763,33073,sorocaba,SP
cust_000830,uniq_001574,7422,juiz de fora,MG
cust_000831,uniq_000591,81674,belo horizonte,MG
cust_000832,uniq_001109,37958,campinas,SP
cust_000833,uniq_001581,75133,porto alegre,RS
cust_000834,uniq_000163,12797,porto alegre,RS
cust_000835,uniq_002006,67123,belo horizonte,MG
cust_000836,uniq_001825,59051,curitiba,PR
cust_000837,uniq_000146,92118,varzea grande,MT
cust_000838,uniq_000165,11090,sao paulo,SP
cust_000839,uniq_002168,41384,rio de janeiro,RJ
cust_000840,uniq_000722,99003,sao paulo,SP
cust_000841,uniq_002194,39577,blumenau,SC
cust_000842,uniq_001273,66145,niteroi,RJ
cust_000843,uniq_000872,16933,sorocaba,SP
cust_000844,uniq_000697,73111,sao paulo,SP
cust_000845,uniq_001680,28300,brasilia,DF
cust_000846,uniq_000279,57649,campinas,SP
cust_000847,uniq_001026,88096,caxias do sul,RS
cust_000848,uniq_000881,66443,ribeirao preto,SP
cust_000849,uniq_000393,47963,belem,PA
cust_000850,uniq_000899,19815,campinas,SP
cust_000851,uniq_001348,34793,santos,SP
cust_000852,uniq_001727,85077,salvador,BA
cust_000853,uniq_000220,22394,goiania,GO
cust_000854,uniq_002224,65973,ribeirao preto,SP
cust_000855,uniq_002240,49010,niteroi,RJ
cust_000856,uniq_001764,32766,londrina,PR
cust_000857,uniq_002356,71949,brasilia,DF
cust_000858,uniq_001091,36851,santos,SP
cust_000859,uniq_002095,29382,duque de caxias,RJ
cust_000860,uniq_001854,53395,londrina,PR
cust_000861,uniq_001434,76013,londrina,PR
cust_000862,uniq_000457,86549,blumenau,SC
cust_000863,uniq_001421,63348,belo horizonte,MG
cust_000864,uniq_002298,66535,sao paulo,SP
cust_000865,uniq_002510,78967,goiania,GO
cust_000866,uniq_001142,27655,brasilia,DF
cust_000867,uniq_000632,25839,florianopolis,SC
cust_000868,uniq_001906,48913,campinas,SP
cust_000869,uniq_000193,63471,sao paulo,SP
cust_000870,uniq_000385,64952,maringa,PR
cust_000871,uniq_001432,16219,ribeirao preto,SP
cust_000872,uniq_002525,78279,sao luis,MA
cust_000873,uniq_000838,37015,ribeirao preto,SP
cust_000874,uniq_001130,87850,porto alegre,RS
cust_000875,uniq_000821,72710,brasilia,DF
cust_000876,uniq_001123,98310,campinas,SP
cust_000877,uniq_000018,63534,ribeirao preto,SP
cust_000878,uniq_001516,53221,contagem,MG
cust_000879,uniq_001520,19598,contagem,MG
cust_000880,uniq_000804,40467,ribeirao preto,SP
cust_000881,uniq_000673,85975,uberlandia,MG
cust_000882,uniq_001942,38820,olinda,PE
cust_000883,uniq_000479,6281,rio de janeiro,RJ
cust_000884,uniq_000120,25267,sao paulo,SP
cust_000885,uniq_000103,59925,sorocaba,SP
cust_000886,uniq_002248,63281,sao paulo,SP
cust_000887,uniq_000929,98397,campinas,SP
cust_000888,uniq_000259,93450,sao paulo,SP
cust_000889,uniq_002241,53618,porto alegre,RS
cust_000890,uniq_000378,55896,campinas,SP
cust_000891,uniq_000858,80265,fortaleza,CE
cust_000892,uniq_000052,5815,santos,SP
cust_000893,uniq_001731,59922,sorocaba,SP
cust_000894,uniq_001783,47925,curitiba,PR
cust_000895,uniq_001929,78524,brasilia,DF
cust_000896,uniq_000670,80234,sorocaba,SP
cust_000897,uniq_000836,65903,santos,SP
cust_000898,uniq_002392,66070,santos,SP
cust_000899,uniq_002095,69421,niteroi,RJ
cust_000900,uniq_000094,58432,rio de janeiro,RJ
cust_000901,uniq_001764,23553,sao paulo,SP
cust_000902,uniq_002072,29167,santos,SP
cust_000903,uniq_001426,74439,duque de caxias,RJ
cust_000904,uniq_001631,62217,caucaia,CE
cust_000905,uniq_000002,24552,contagem,MG
cust_000906,uniq_000076,87907,niteroi,RJ
cust_000907,uniq_000089,98082,campinas,SP
cust_000908,uniq_000405,62981,sao paulo,SP
cust_000909,uniq_002526,23550,santos,SP
cust_000910,uniq_001617,93888,maringa,PR
cust_000911,uniq_001994,24431,brasilia,DF
cust_000912,uniq_000753,43813,goiania,GO
cust_000913,uniq_002390,86007,varzea grande,MT
cust_000914,uniq_000507,52546,varzea grande,MT
cust_000915,uniq_002300,25055,fortaleza,CE
cust_000916,uniq_000078,8930,santos,SP
cust_000917,uniq_000052,36729,ribeirao preto,SP
cust_000918,uniq_000201,67536,santos,SP
cust_000919,uniq_002019,71748,contagem,MG
cust_000920,uniq_000656,23070,sorocaba,SP
cust_000921,uniq_001150,16715,feira de santana,BA
cust_000922,uniq_001201,70443,juiz de fora,MG
cust_000923,uniq_002013,16747,duque de caxias,RJ
cust_000924,uniq_000889,7361,sorocaba,SP
cust_000925,uniq_000017,49148,sorocaba,SP
cust_000926,uniq_000985,57519,campinas,SP
cust_000927,uniq_000734,25125,salvador,BA
cust_000928,uniq_001863,21910,belo horizonte,MG
cust_000929,uniq_001915,24329,curitiba,PR
cust_000930,uniq_000234,34939,ribeirao preto,SP
cust_000931,uniq_002022,1914,santos,SP
cust_000932,uniq_000179,2163,santos,SP
cust_000933,uniq_001580,37674,curitiba,PR
cust_000934,uniq_000992,2970,maringa,PR
cust_000935,uniq_000768,32506,campinas,SP
cust_000936,uniq_001232,58509,caucaia,CE
cust_000937,uniq_000791,4084,sao paulo,SP
cust_000938,uniq_002024,62164,goiania,GO
cust_000939,uniq_002465,62501,sao paulo,SP
cust_000940,uniq_002080,57759,campinas,SP
cust_000941,uniq_001119,63038,feira de santana,BA
cust_000942,uniq_001283,81113,santos,SP
cust_000943,uniq_001140,8009,santos,SP
cust_000944,uniq_002023,17713,rio de janeiro,RJ
cust_000945,uniq_001408,32386,campinas,SP
cust_000946,uniq_001193,69122,pelotas,RS
cust_000947,uniq_001044,87406,feira de santana,BA
cust_000948,uniq_000956,91946,brasilia,DF
cust_000949,uniq_001409,58633,ribeirao preto,SP
cust_000950,uniq_001756,41600,duque de caxias,RJ
cust_000951,uniq_001102,41785,santos,SP
cust_000952,uniq_002056,6922,sao paulo,SP
cust_000953,uniq_002108,47044,ribeirao preto,SP
cust_000954,uniq_001094,51771,caucaia,CE
cust_000955,uniq_002318,21619,brasilia,DF
cust_000956,uniq_000441,77026,londrina,PR
cust_000957,uniq_002376,81375,rio de janeiro,RJ
cust_000958,uniq_000749,30899,duque de caxias,RJ
cust_000959,uniq_001438,91485,duque de caxias,RJ
cust_000960,uniq_000723,11602,rio de janeiro,RJ
cust_000961,uniq_001127,91154,rio de janeiro,RJ
cust_000962,uniq_000867,77039,ribeirao preto,SP
cust_000963,uniq_001798,23169,campinas,SP
cust_000964,uniq_000207,65365,caucaia,CE
cust_000965,uniq_002137,31762,duque de caxias,RJ
cust_000966,uniq_002304,80172,fortaleza,CE
cust_000967,uniq_001435,16901,sao paulo,SP
cust_000968,uniq_001395,25245,contagem,MG
cust_000969,uniq_001784,31412,santos,SP
cust_000970,uniq_000507,20768,sorocaba,SP
cust_000971,uniq_001911,33947,campinas,SP
cust_000972,uniq_000557,60655,campinas,SP
cust_000973,uniq_001724,63676,aparecida de goiania,GO
cust_000974,uniq_000779,55838,ribeirao preto,SP
cust_000975,uniq_001902,19774,contagem,MG
cust_000976,uniq_002017,21041,duque de caxias,RJ
cust_000977,uniq_000532,92019,ribeirao preto,SP
cust_000978,uniq_001574,25882,duque de caxias,RJ
cust_000979,uniq_001270,11206,ribeirao preto,SP
cust_000980,uniq_000749,45944,cuiaba,MT
cust_000981,uniq_001500,1680,florianopolis,SC
cust_000982,uniq_002531,34922,londrina,PR
cust_000983,uniq_000006,85638,duque de caxias,RJ
cust_000984,uniq_002440,27471,sorocaba,SP
cust_000985,uniq_002182,70672,olinda,PE
cust_000986,uniq_001349,49491,santos,SP
cust_000987,uniq_001555,36180,santos,SP
cust_000988,uniq_000941,66495,sao paulo,SP
cust_000989,uniq_000329,59953,florianopolis,SC
cust_000990,uniq_001457,32504,belo horizonte,MG
cust_000991,uniq_002081,23130,maringa,PR
cust_000992,uniq_000589,91764,blumenau,SC
cust_000993,uniq_001828,17670,campinas,SP
cust_000994,uniq_001907,95989,recife,PE
cust_000995,uniq_001933,47643,niteroi,RJ
cust_000996,uniq_000867,99676,belo horizonte,MG
cust_000997,uniq_000999,35965,santos,SP
cust_000998,uniq_001061,56984,campo grande,MS
cust_000999,uniq_002178,61907,campinas,SP
cust_001000,uniq_002296,34530,ribeirao preto,SP
cust_001001,uniq_001055,22596,duque de caxias,RJ
cust_001002,uniq_002473,52512,sao paulo,SP
cust_001003,uniq_001454,66629,santos,SP
cust_001004,uniq_000981,26880,juiz de fora,MG
cust_001005,uniq_000001,76918,sorocaba,SP
cust_001006,uniq_001558,64248,olinda,PE
cust_001007,uniq_001644,17496,ribeirao preto,SP
cust_001008,uniq_002469,93925,porto alegre,RS
cust_001009,uniq_001831,5341,duque de caxias,RJ
cust_001010,uniq_000075,65718,contagem,MG
cust_001011,uniq_001446,44518,juiz de fora,MG
cust_001012,uniq_001894,65726,duque de caxias,RJ
cust_001013,uniq_001266,77627,fortaleza,CE
cust_001014,uniq_001094,69032,sao paulo,SP
cust_001015,uniq_002065,65426,ribeirao preto,SP
cust_001016,uniq_001558,84246,caxias do sul,RS
cust_001017,uniq_001737,70485,salvador,BA
cust_001018,uniq_001183,81559,campinas,SP
cust_001019,uniq_000709,40880,duque de caxias,RJ
cust_001020,uniq_001323,21079,goiania,GO
cust_001021,uniq_002445,24259,curitiba,PR
cust_001022,uniq_001536,61598,campo grande,MS
cust_001023,uniq_001803,53645,niteroi,RJ
cust_001024,uniq_000316,8638,contagem,MG
cust_001025,uniq_002519,21231,campinas,SP
cust_001026,uniq_000623,96786,caucaia,CE
cust_001027,uniq_002476,72895,santos,SP
cust_001028,uniq_001136,75742,curitiba,PR
cust_001029,uniq_002343,20499,campinas,SP
cust_001030,uniq_002274,7357,juiz de fora,MG
cust_001031,uniq_001926,29834,porto alegre,RS
cust_001032,uniq_002336,85830,rio de janeiro,RJ
cust_001033,uniq_001554,51147,aparecida de goiania,GO
cust_001034,uniq_002164,78677,santos,SP
cust_001035,uniq_000439,49183,uberlandia,MG
cust_001036,uniq_000179,49527,santos,SP
cust_001037,uniq_001385,60483,sao paulo,SP
cust_001038,uniq_002065,95932,niteroi,RJ
cust_001039,uniq_001951,44306,campinas,SP
cust_001040,uniq_001346,59979,santos,SP
cust_001041,uniq_001328,92026,contagem,MG
cust_001042,uniq_001555,37858,juiz de fora,MG
cust_001043,uniq_002214,84152,belo horizonte,MG
cust_001044,uniq_002146,53969,campinas,SP
cust_001045,uniq_000279,88031,campinas,SP
cust_001046,uniq_001519,47313,santos,SP
cust_001047,uniq_000971,63321,londrina,PR
cust_001048,uniq_002038,33004,brasilia,DF
cust_001049,uniq_001290,63865,sorocaba,SP
cust_001050,uniq_002527,33298,juiz de fora,MG
cust_001051,uniq_001102,61310,ribeirao preto,SP
cust_001052,uniq_001731,79087,sao paulo,SP
cust_001053,uniq_000276,44053,sao paulo,SP
cust_001054,uniq_002377,43493,sorocaba,SP
cust_001055,uniq_000391,32888,pelotas,RS
cust_001056,uniq_000964,73315,goiania,GO
cust_001057,uniq_002135,59607,sao paulo,SP
cust_001058,uniq_002466,52127,duque de caxias,RJ
cust_001059,uniq_001235,3527,caxias do sul,RS
cust_001060,uniq_001236,11899,caucaia,CE
cust_001061,uniq_000124,1738,contagem,MG
cust_001062,uniq_002496,85173,ribeirao preto,SP
cust_001063,uniq_000042,85311,juiz de fora,MG
cust_001064,uniq_000066,7724,sao paulo,SP
cust_001065,uniq_001207,5595,sao luis,MA
cust_001066,uniq_000009,78361,sao paulo,SP
cust_001067,uniq_000419,52954,pelotas,RS
cust_001068,uniq_001600,31583,sao paulo,SP
cust_001069,uniq_001798,61883,campinas,SP
cust_001070,uniq_000760,24410,brasilia,DF
cust_001071,uniq_002028,20618,juiz de fora,MG
cust_001072,uniq_001549,37379,rio de janeiro,RJ
cust_001073,uniq_000582,89676,recife,PE
cust_001074,uniq_001816,76947,salvador,BA
cust_001075,uniq_001510,19819,santos,SP
cust_001076,uniq_002070,56609,niteroi,RJ
cust_001077,uniq_000393,88566,duque de caxias,RJ
cust_001078,uniq_000588,95209,juiz de fora,MG
cust_001079,uniq_000774,76535,ribeirao preto,SP
cust_001080,uniq_000870,13757,ribeirao preto,SP
cust_001081,uniq_002266,24833,goiania,GO
cust_001082,uniq_001867,22641,recife,PE
cust_001083,uniq_001387,15923,salvador,BA
cust_001084,uniq_001378,18357,sao luis,MA
cust_001085,uniq_002259,32306,curitiba,PR
cust_001086,uniq_001139,55994,maringa,PR
cust_001087,uniq_000574,40396,curitiba,PR
cust_001088,uniq_000349,42660,niteroi,RJ
cust_001089,uniq_000841,25332,niteroi,RJ
cust_001090,uniq_001665,15952,sao paulo,SP
cust_001091,uniq_001200,99889,juiz de fora,MG
cust_001092,uniq_001075,60300,campinas,SP
cust_001093,uniq_001224,23735,sao paulo,SP
cust_001094,uniq_002485,81188,uberlandia,MG
cust_001095,uniq_002544,83232,sao paulo,SP
cust_001096,uniq_000411,96710,sorocaba,SP
cust_001097,uniq_000291,16752,florianopolis,SC
cust_001098,uniq_000622,64356,brasilia,DF
cust_001099,uniq_002172,98043,campinas,SP
cust_001100,uniq_001171,80859,campinas,SP
cust_001101,uniq_002202,23326,sao paulo,SP
cust_001102,uniq_001649,89409,florianopolis,SC
cust_001103,uniq_001410,42746,feira de santana,BA
cust_001104,uniq_000717,49402,campinas,SP
cust_001105,uniq_000877,56297,curitiba,PR
cust_001106,uniq_000376,77367,campinas,SP
cust_001107,uniq_001324,12908,campinas,SP
cust_001108,uniq_000714,54385,campo grande,MS
cust_001109,uniq_000745,81864,santos,SP
cust_001110,uniq_000100,55301,sorocaba,SP
cust_001111,uniq_002037,28193,rio de janeiro,RJ
cust_001112,uniq_002395,6572,contagem,MG
cust_001113,uniq_001270,55377,olinda,PE
cust_001114,uniq_001366,70631,cuiaba,MT
cust_001115,uniq_002360,55413,santos,SP
cust_001116,uniq_001304,97955,santos,SP
cust_001117,uniq_001587,60660,joinville,SC
cust_001118,uniq_001091,51314,sao paulo,SP
cust_001119,uniq_001311,6493,brasilia,DF
cust_001120,uniq_001330,56300,uberlandia,MG
cust_001121,uniq_001813,17693,sao paulo,SP
cust_001122,uniq_001540,72748,feira de santana,BA
cust_001123,uniq_001285,16957,santos,SP
cust_001124,uniq_000193,90762,rio de janeiro,RJ
cust_001125,uniq_002306,30902,contagem,MG
cust_001126,uniq_002265,43963,duque de caxias,RJ
cust_001127,uniq_000470,15346,pelotas,RS
cust_001128,uniq_000747,21859,uberlandia,MG
cust_001129,uniq_002482,92269,campo grande,MS
cust_001130,uniq_000818,29084,campo grande,MS
cust_001131,uniq_002071,51781,duque de caxias,RJ
cust_001132,uniq_002003,98157,sao paulo,SP
