order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
ord_000838,1,prod_00448,sell_0087,16/07/2017 18:56,46.54,7.71
ord_000838,2,prod_00374,sell_0124,13/07/2017 18:56,102.78,21.44
ord_000839,1,prod_00538,sell_0081,25/12/2017 08:56,98.54,10
ord_000840,1,prod_00324,sell_0154,07/03/2017 20:59,23.45,4.64
ord_000841,1,prod_00085,sell_0087,12/05/2018 19:09,79.34,9.68
ord_000842,1,prod_00786,sell_0153,03/01/2019 12:00,65.14,7.88
ord_000843,1,prod_00428,sell_0192,12/02/2018 17:26,125.44,10.49
ord_000844,1,prod_00005,sell_0173,29/12/2018 15:44,154.09,27.91
ord_000845,1,prod_00343,sell_0042,10/06/2017 20:04,107.35,19.23
ord_000846,1,prod_00598,sell_0137,19/01/2018 21:22,122.76,20.63
ord_000847,1,prod_00721,sell_0009,23/11/2018 19:34,57.87,7.36
ord_000848,1,prod_00000,sell_0024,18/11/2018 14:12,64.22,13.76
ord_000849,1,prod_00182,sell_0204,01/12/2017 10:43,89.11,6.78
ord_000850,1,prod_00202,sell_0003,27/07/2018 12:13,62,8.9
ord_000851,1,prod_00012,sell_0142,22/11/2018 08:50,54.34,12.78
ord_000852,1,prod_00195,sell_0139,15/09/2018 13:20,120.86,9.98
ord_000853,1,prod_00712,sell_0098,26/06/2018 13:35,117.32,13.78
ord_000854,1,prod_00603,sell_0026,11/07/2017 15:32,39.37,3.49
ord_000854,2,prod_00604,sell_0094,11/07/2017 15:32,65.39,6.38
ord_000855,1,prod_00276,sell_0010,11/04/2017 12:17,32.14,4.25
ord_000856,1,prod_00158,sell_0118,18/06/2018 20:26,60.27,9.91
ord_000857,1,prod_00617,sell_0112,06/04/2018 22:50,55.1,13.25
ord_000858,1,prod_00110,sell_0136,27/09/2017 18:32,36.16,3.27
ord_000859,1,prod_00499,sell_0004,12/11/2017 20:03,72.84,11.57
ord_000860,1,prod_00589,sell_0218,16/01/2018 15:42,48.63,8.51
ord_000861,1,prod_00736,sell_0155,03/04/2018 09:10,83.09,6.18
ord_000861,2,prod_00618,sell_0174,04/04/2018 09:10,86.12,17.56
ord_000862,1,prod_00642,sell_0242,17/01/2018 08:29,75.55,6.8
ord_000863,1,prod_00746,sell_0127,13/01/2018 16:28,63.97,6.41
ord_000864,1,prod_00431,sell_0138,30/05/2017 08:29,53.87,6.02
ord_000864,2,prod_00742,sell_0182,31/05/2017 08:29,84,9.27
ord_000865,1,prod_00503,sell_0223,07/11/2018 21:01,28.98,6.36
ord_000866,1,prod_00470,sell_0099,14/06/2018 19:16,71,8.2
ord_000866,2,prod_00113,sell_0068,12/06/2018 19:16,19.16,1.88
ord_000867,1,prod_00218,sell_0140,05/07/2017 09:03,80.34,5.52
ord_000868,1,prod_00474,sell_0076,07/02/2018 08:24,72.77,16.51
ord_000869,1,prod_00264,sell_0058,06/02/2018 15:37,65.24,15.05
ord_000870,1,prod_00758,sell_0060,08/06/2018 09:39,103.9,14.23
ord_000870,2,prod_00640,sell_0133,07/06/2018 09:39,64.02,8.17
ord_000871,1,prod_00321,sell_0033,13/06/2018 19:03,116.14,9.55
ord_000872,1,prod_00620,sell_0184,08/07/2018 18:07,68.18,14.72
ord_000873,1,prod_00791,sell_0189,07/08/2018 14:39,38.2,2.49
ord_000874,1,prod_00327,sell_0228,20/05/2017 21:31,134.37,32.48
ord_000874,2,prod_00303,sell_0082,20/05/2017 21:31,137.09,15.06
ord_000875,1,prod_00165,sell_0196,25/11/2017 14:50,150.83,35.25
ord_000876,1,prod_00746,sell_0206,28/01/2017 11:12,74.91,13.24
ord_000877,1,prod_00316,sell_0162,02/03/2018 14:07,30.75,2.48
ord_000878,1,prod_00692,sell_0118,11/02/2018 08:21,29.75,5.5
ord_000878,2,prod_00020,sell_0235,14/02/2018 08:21,614.19,134.8
ord_000878,3,prod_00776,sell_0152,13/02/2018 08:21,34.97,6.89
ord_000879,1,prod_00420,sell_0245,30/08/2018 10:38,84.18,6.26
ord_000880,1,prod_00249,sell_0244,27/07/2017 16:29,78.42,16.96
ord_000880,2,prod_00240,sell_0202,26/07/2017 16:29,97.6,12.48
ord_000881,1,prod_00003,sell_0073,26/06/2018 15:05,80.21,6.16
ord_000882,1,prod_00269,sell_0005,23/11/2017 14:04,41.05,10.05
ord_000883,1,prod_00103,sell_0079,09/01/2018 13:40,83.91,12.05
ord_000883,2,prod_00734,sell_0216,12/01/2018 13:40,111.09,27.18
ord_000884,1,prod_00209,sell_0004,17/08/2018 22:17,34.9,7.5
ord_000885,1,prod_00297,sell_0125,13/04/2017 11:40,43.55,6.56
ord_000885,2,prod_00405,sell_0045,13/04/2017 11:40,31.46,5.01
ord_000886,1,prod_00195,sell_0111,12/12/2017 21:17,189.59,11.26
ord_000886,2,prod_00204,sell_0136,11/12/2017 21:17,51.22,9.21
ord_000887,1,prod_00747,sell_0234,16/01/2018 20:18,235.41,20.72
ord_000888,1,prod_00557,sell_0093,17/08/2018 17:12,101.01,5.28
ord_000889,1,prod_00153,sell_0195,23/08/2017 11:59,55.44,13.25
ord_000890,1,prod_00294,sell_0213,11/12/2018 13:00,111.84,7.53
ord_000891,1,prod_00254,sell_0154,02/01/2019 19:07,73.85,14.27
ord_000892,1,prod_00767,sell_0156,17/10/2018 09:50,88.47,20.72
ord_000892,2,prod_00018,sell_0149,16/10/2018 09:50,48.97,11.58
ord_000892,3,prod_00091,sell_0122,17/10/2018 09:50,105.5,11.76
ord_000893,1,prod_00272,sell_0097,22/11/2017 13:08,282.81,61.16
ord_000894,1,prod_00084,sell_0038,20/07/2018 22:16,45.47,9.97
ord_000895,1,prod_00016,sell_0198,25/04/2017 17:15,60.74,3.25
ord_000896,1,prod_00367,sell_0184,14/11/2018 16:41,73.56,9.7
ord_000897,1,prod_00553,sell_0166,16/04/2018 19:24,143.9,26.49
ord_000898,1,prod_00099,sell_0102,05/08/2017 17:50,56.36,10.92
ord_000899,1,prod_00377,sell_0227,01/12/2017 20:44,50.35,10.22
ord_000900,1,prod_00110,sell_0134,03/10/2018 13:31,56.47,10.96
ord_000901,1,prod_00325,sell_0133,09/11/2018 22:14,108.83,13.13
ord_000902,1,prod_00553,sell_0201,18/04/2018 18:47,23.65,2
ord_000903,1,prod_00625,sell_0243,24/03/2018 15:51,41.91,9.25
ord_000904,1,prod_00191,sell_0085,06/09/2018 14:50,91.06,22.59
ord_000905,1,prod_00199,sell_0035,20/10/2018 17:03,93.71,8.96
ord_000906,1,prod_00532,sell_0238,12/09/2018 20:41,116.96,9.8
ord_000907,1,prod_00678,sell_0170,09/01/2018 11:42,102.87,13.82
ord_000908,1,prod_00335,sell_0200,07/07/2018 15:56,63.65,7.46
ord_000908,2,prod_00239,sell_0180,06/07/2018 15:56,35.41,5.06
ord_000909,1,prod_00765,sell_0057,04/11/2018 12:15,57.8,12.2
ord_000910,1,prod_00691,sell_0053,09/07/2017 08:47,14.82,3.63
ord_000910,2,prod_00759,sell_0101,06/07/2017 08:47,130.53,31.96
ord_000911,1,prod_00274,sell_0067,14/01/2018 22:41,107.47,23.21
ord_000912,1,prod_00420,sell_0110,22/03/2017 13:52,46.74,9.28
ord_000913,1,prod_00239,sell_0219,29/01/2018 11:41,52.68,12.69
ord_000914,1,prod_00161,sell_0077,21/09/2018 16:51,18.38,3.88
ord_000915,1,prod_00716,sell_0087,19/08/2017 22:21,222.3,18.08
ord_000916,1,prod_00793,sell_0144,03/05/2018 09:09,47.75,4.52
ord_000916,2,prod_00646,sell_0157,01/05/2018 09:09,40.65,8.15
ord_000917,1,prod_00528,sell_0167,27/02/2017 19:21,33.3,6.26
ord_000918,1,prod_00058,sell_0039,26/11/2018 10:48,66.76,6.92
ord_000919,1,prod_00027,sell_0074,13/10/2018 17:07,45.79,6.92
ord_000920,1,prod_00596,sell_0101,18/04/2018 18:38,165.43,12.4
ord_000920,2,prod_00250,sell_0203,22/04/2018 18:38,169.34,38.14
ord_000921,1,prod_00344,sell_0165,14/08/2018 22:59,173.02,18.18
ord_000922,1,prod_00418,sell_0066,21/05/2017 22:53,49.4,4.84
ord_000923,1,prod_00325,sell_0015,29/10/2018 19:40,34.17,6.36
ord_000924,1,prod_00093,sell_0213,17/08/2018 16:47,74.3,7.41
ord_000925,1,prod_00235,sell_0224,05/06/2017 22:06,83.26,7.4
ord_000926,1,prod_00777,sell_0171,26/12/2018 10:29,34.41,7.18
ord_000927,1,prod_00281,sell_0057,09/02/2017 12:31,26.53,1.66
ord_000928,1,prod_00446,sell_0206,29/06/2018 12:46,32.38,3.04
ord_000929,1,prod_00663,sell_0233,26/07/2017 21:16,52.91,4.51
ord_000929,2,prod_00271,sell_0073,31/07/2017 21:16,89.31,12.62
ord_000930,1,prod_00774,sell_0229,17/08/2018 19:06,38.73,9.37
ord_000931,1,prod_00285,sell_0101,09/04/2017 19:41,92.35,13.4
ord_000932,1,prod_00443,sell_0109,25/04/2017 18:29,35.44,8.5
ord_000933,1,prod_00345,sell_0084,10/03/2018 09:50,47.35,3.11
ord_000934,1,prod_00346,sell_0241,03/01/2019 09:28,61.76,7.76
ord_000935,1,prod_00783,sell_0180,31/10/2017 10:50,69.83,16.49
ord_000935,2,prod_00539,sell_0174,29/10/2017 10:50,88.89,12.85
ord_000936,1,prod_00050,sell_0001,14/06/2018 16:30,27.88,1.77
ord_000937,1,prod_00385,sell_0112,19/04/2018 12:46,192.71,9.66
ord_000937,2,prod_00247,sell_0085,15/04/2018 12:46,91.16,5.51
ord_000938,1,prod_00062,sell_0065,26/10/2018 11:43,143.18,15.97
ord_000939,1,prod_00077,sell_0087,09/11/2017 22:15,281.06,69.14
ord_000940,1,prod_00773,sell_0127,11/05/2018 18:18,37.94,4.35
ord_000941,1,prod_00566,sell_0196,10/12/2018 21:53,244,33.65
ord_000942,1,prod_00279,sell_0004,01/12/2017 12:13,32.81,5.64
ord_000943,1,prod_00221,sell_0230,23/02/2018 09:41,43.52,2.59
ord_000944,1,prod_00773,sell_0044,24/11/2018 21:08,74.14,18.4
ord_000945,1,prod_00056,sell_0032,03/12/2017 20:45,198.38,48.5
ord_000946,1,prod_00644,sell_0228,06/01/2018 15:13,85.76,14.04
ord_000946,2,prod_00374,sell_0154,10/01/2018 15:13,99.61,19.32
ord_000947,1,prod_00220,sell_0029,20/11/2017 17:35,418.71,39.01
ord_000948,1,prod_00281,sell_0202,07/10/2018 20:33,56.79,4.69
ord_000949,1,prod_00529,sell_0165,30/11/2018 08:12,108.66,8.6
ord_000949,2,prod_00388,sell_0150,01/12/2018 08:12,100.47,21.67
ord_000950,1,prod_00134,sell_0231,29/06/2018 13:29,89.99,7.37
ord_000951,1,prod_00753,sell_0071,26/06/2018 13:52,60.3,14.13
ord_000952,1,prod_00009,sell_0138,14/01/2018 12:40,38.04,5.63
ord_000953,1,prod_00275,sell_0192,23/01/2017 13:59,56.63,6.02
ord_000954,1,prod_00471,sell_0090,28/07/2017 21:47,116.71,19.56
ord_000955,1,prod_00168,sell_0163,05/07/2017 19:38,65.64,4.12
ord_000956,1,prod_00407,sell_0197,04/06/2017 16:33,38.31,9.27
ord_000957,1,prod_00721,sell_0057,12/07/2018 08:56,85.28,16.06
ord_000958,1,prod_00607,sell_0203,26/06/2017 22:31,55.32,4.24
ord_000959,1,prod_00309,sell_0105,29/04/2017 21:24,24.5,3.59
ord_000960,1,prod_00638,sell_0043,13/01/2018 09:50,63.88,6.2
ord_000961,1,prod_00460,sell_0130,09/10/2017 15:56,16.64,0.98
ord_000962,1,prod_00470,sell_0113,01/07/2017 11:28,76.7,10.83
ord_000963,1,prod_00110,sell_0225,03/07/2017 18:08,22.25,3.91
ord_000964,1,prod_00191,sell_0086,13/10/2017 22:36,196.87,47.46
ord_000965,1,prod_00122,sell_0142,01/05/2018 10:44,370.4,23.43
ord_000966,1,prod_00106,sell_0138,08/09/2018 21:22,179.42,23.47
ord_000967,1,prod_00546,sell_0108,01/11/2018 17:44,38.5,4.09
ord_000968,1,prod_00446,sell_0097,10/09/2018 10:31,30.28,5.04
ord_000969,1,prod_00780,sell_0031,25/06/2018 16:18,68.38,14.51
ord_000969,2,prod_00575,sell_0071,25/06/2018 16:18,107.2,22.77
ord_000970,1,prod_00587,sell_0182,25/11/2018 12:37,28.34,3.91
ord_000971,1,prod_00153,sell_0170,19/04/2018 19:23,162.68,30.35
ord_000972,1,prod_00398,sell_0189,28/06/2018 10:47,27.7,1.57
ord_000973,1,prod_00343,sell_0011,31/01/2018 10:00,102.2,14.13
ord_000974,1,prod_00716,sell_0125,04/12/2017 12:49,189.34,25.31
ord_000975,1,prod_00241,sell_0129,04/12/2017 19:18,24.24,4.89
ord_000975,2,prod_00643,sell_0123,02/12/2017 19:18,255.2,29.98
ord_000976,1,prod_00477,sell_0118,07/07/2017 15:57,124.05,9.6
ord_000977,1,prod_00773,sell_0161,05/10/2018 18:45,105.09,5.64
ord_000978,1,prod_00043,sell_0125,22/03/2017 09:14,207.92,25.78
ord_000979,1,prod_00446,sell_0220,25/07/2018 09:58,68.01,7.57
ord_000980,1,prod_00085,sell_0086,08/11/2018 13:29,121.52,17.59
ord_000981,1,prod_00716,sell_0212,04/04/2018 16:31,71.82,10.13
ord_000982,1,prod_00210,sell_0176,07/04/2017 08:54,171.13,9.23
ord_000982,2,prod_00505,sell_0164,11/04/2017 08:54,242.78,33.06
ord_000983,1,prod_00045,sell_0240,15/02/2018 13:55,51.69,5.94
ord_000984,1,prod_00324,sell_0090,11/12/2017 19:41,33.86,6.48
ord_000985,1,prod_00324,sell_0068,27/12/2018 18:58,178.06,28.77
ord_000986,1,prod_00690,sell_0091,03/08/2018 12:19,23.29,2.3
ord_000987,1,prod_00748,sell_0002,21/08/2018 18:13,130.55,25.66
ord_000988,1,prod_00709,sell_0177,15/04/2018 20:01,57.48,3.66
ord_000988,2,prod_00596,sell_0141,12/04/2018 20:01,44.12,6.53
ord_000989,1,prod_00510,sell_0180,11/08/2018 21:20,129.2,22.14
ord_000990,1,prod_00698,sell_0188,22/08/2018 08:36,183.74,35.23
ord_000991,1,prod_00414,sell_0047,04/04/2017 12:18,47.36,5.67
ord_000992,1,prod_00538,sell_0100,14/09/2017 15:34,97.11,4.99
ord_000992,2,prod_00587,sell_0125,12/09/2017 15:34,46.29,2.61
ord_000993,1,prod_00308,sell_0003,24/01/2017 10:02,138.16,14.03
ord_000994,1,prod_00580,sell_0217,13/04/2018 14:21,14.88,1.15
ord_000994,2,prod_00643,sell_0245,09/04/2018 14:21,496.83,50.59
ord_000995,1,prod_00355,sell_0195,17/11/2018 16:44,159.1,24.71
ord_000996,1,prod_00794,sell_0008,15/06/2018 17:06,63.27,13.12
ord_000997,1,prod_00538,sell_0207,07/04/2018 22:42,38.1,5.08
ord_000998,1,prod_00370,sell_0166,01/12/2018 08:45,75.65,5.02
ord_000999,1,prod_00606,sell_0061,01/08/2017 21:34,43.16,2.85
ord_000999,2,prod_00680,sell_0178,28/07/2017 21:34,87.63,4.44
ord_001000,1,prod_00243,sell_0107,14/04/2017 20:53,47.2,9.25
ord_001001,1,prod_00161,sell_0032,02/12/2018 22:57,127.76,7
ord_001001,2,prod_00307,sell_0045,29/11/2018 22:57,120.28,17.58
ord_001002,1,prod_00011,sell_0104,25/11/2018 10:02,40.46,6.13
ord_001002,2,prod_00782,sell_0014,25/11/2018 10:02,35.07,2.84
ord_001003,1,prod_00442,sell_0070,30/07/2018 17:40,64.46,14.27
ord_001004,1,prod_00516,sell_0224,04/10/2017 16:14,25.96,3.16
ord_001005,1,prod_00055,sell_0008,21/12/2018 22:24,42.38,5.33
ord_001006,1,prod_00444,sell_0122,15/09/2018 19:37,171.79,13.18
ord_001007,1,prod_00429,sell_0031,25/07/2018 21:42,44.88,9.36
ord_001007,2,prod_00098,sell_0005,24/07/2018 21:42,317.28,57.01
ord_001008,1,prod_00602,sell_0020,16/09/2017 17:50,84.15,19.83
ord_001009,1,prod_00137,sell_0212,11/04/2018 08:42,36.32,4.42
ord_001009,2,prod_00739,sell_0045,13/04/2018 08:42,52.1,7.26
ord_001010,1,prod_00065,sell_0242,18/10/2018 16:46,81.31,16.05
ord_001011,1,prod_00686,sell_0149,06/11/2018 11:35,40.02,8.75
ord_001012,1,prod_00683,sell_0011,12/05/2018 12:07,35.94,2.75
ord_001012,2,prod_00138,sell_0029,16/05/2018 12:07,74.37,13.87
ord_001013,1,prod_00761,sell_0221,18/04/2018 16:01,102.77,16.72
ord_001014,1,prod_00645,sell_0218,06/08/2018 09:31,65.23,3.26
ord_001015,1,prod_00023,sell_0051,25/04/2018 21:42,60.28,10.39
ord_001016,1,prod_00166,sell_0095,05/02/2018 08:06,195.44,33.06
ord_001017,1,prod_00783,sell_0191,30/04/2017 14:25,43.24,2.93
ord_001017,2,prod_00369,sell_0019,26/04/2017 14:25,44.25,6.31
ord_001018,1,prod_00433,sell_0000,10/06/2017 08:15,96.27,12.34
ord_001019,1,prod_00419,sell_0005,12/09/2018 09:34,43.03,8.13
ord_001020,1,prod_00140,sell_0187,11/02/2017 17:23,176.14,9.13
ord_001021,1,prod_00397,sell_0090,19/03/2017 16:12,81.78,16.43
ord_001022,1,prod_00362,sell_0112,24/11/2018 20:00,65.49,10.68
ord_001022,2,prod_00655,sell_0227,25/11/2018 20:00,37.28,4.19
ord_001023,1,prod_00293,sell_0236,11/08/2018 15:19,61.89,5.97
ord_001023,2,prod_00557,sell_0075,11/08/2018 15:19,29.03,1.56
ord_001024,1,prod_00568,sell_0089,10/01/2017 14:30,76.22,15.47
ord_001025,1,prod_00201,sell_0000,25/11/2017 17:55,115.75,8.83
ord_001026,1,prod_00104,sell_0023,17/09/2018 16:13,51.35,5.98
ord_001027,1,prod_00459,sell_0005,05/02/2018 15:30,15.82,2.9
ord_001028,1,prod_00119,sell_0114,12/03/2018 20:33,194.45,34.82
ord_001029,1,prod_00395,sell_0077,05/03/2018 21:38,52.93,9.72
ord_001030,1,prod_00168,sell_0056,26/08/2017 16:19,34.96,6.27
ord_001031,1,prod_00402,sell_0168,22/08/2018 11:05,108.32,6.1
ord_001032,1,prod_00164,sell_0010,15/05/2017 16:55,130.97,27.25
ord_001033,1,prod_00301,sell_0243,07/04/2018 08:57,81.61,16.69
ord_001034,1,prod_00153,sell_0101,25/07/2017 20:26,53.73,2.95
ord_001035,1,prod_00468,sell_0083,09/03/2017 12:34,57.28,8.02
ord_001036,1,prod_00231,sell_0222,03/07/2017 20:01,17.06,2.43
ord_001037,1,prod_00751,sell_0043,09/11/2018 14:02,20.84,4.91
ord_001037,2,prod_00247,sell_0199,12/11/2018 14:02,93.61,9.14
ord_001037,3,prod_00538,sell_0133,12/11/2018 14:02,62.65,15.33
ord_001038,1,prod_00589,sell_0085,02/08/2017 17:04,114.56,13.9
ord_001039,1,prod_00601,sell_0127,30/10/2017 12:44,126.91,24.58
ord_001040,1,prod_00065,sell_0052,22/06/2017 19:13,174.33,34.34
ord_001040,2,prod_00384,sell_0116,26/06/2017 19:13,58.1,13.11
ord_001041,1,prod_00236,sell_0031,27/08/2018 15:11,20.19,4.94
ord_001042,1,prod_00769,sell_0170,26/02/2018 16:00,28.43,2.36
ord_001043,1,prod_00109,sell_0001,10/12/2018 20:01,208.49,28.1
ord_001044,1,prod_00166,sell_0146,19/07/2018 17:24,99.05,7.79
ord_001045,1,prod_00180,sell_0093,24/04/2018 11:32,363.12,69.68
ord_001046,1,prod_00717,sell_0077,16/07/2018 10:34,108.24,17.91
ord_001047,1,prod_00421,sell_0157,06/03/2017 17:27,96.56,18.96
ord_001047,2,prod_00639,sell_0057,05/03/2017 17:27,84.35,20.43
ord_001048,1,prod_00576,sell_0125,11/12/2018 13:27,75.68,13.42
ord_001049,1,prod_00675,sell_0248,14/12/2018 22:45,73.15,10.68
ord_001050,1,prod_00638,sell_0200,01/11/2017 08:17,126.64,29.05
ord_001051,1,prod_00695,sell_0023,27/06/2018 08:14,216.15,13.27
ord_001052,1,prod_00252,sell_0057,29/08/2017 19:51,157.96,32.61
ord_001053,1,prod_00025,sell_0224,08/05/2018 14:41,146.03,9.34
ord_001054,1,prod_00107,sell_0164,21/09/2018 13:28,85.99,10.41
ord_001055,1,prod_00782,sell_0045,05/12/2018 20:16,82.95,4.41
ord_001056,1,prod_00289,sell_0224,07/12/2017 12:08,120.84,14.49
ord_001057,1,prod_00215,sell_0235,04/08/2018 11:02,51.99,11.87
ord_001058,1,prod_00177,sell_0178,20/08/2018 20:51,49.76,5.16
ord_001059,1,prod_00625,sell_0000,11/09/2017 14:35,68.06,5.6
ord_001059,2,prod_00327,sell_0020,12/09/2017 14:35,32.26,6.61
ord_001059,3,prod_00009,sell_0009,11/09/2017 14:35,68.69,11.76
ord_001060,1,prod_00566,sell_0095,24/06/2018 11:02,183.05,30.46
ord_001060,2,prod_00708,sell_0177,26/06/2018 11:02,117.25,27.9
ord_001061,1,prod_00011,sell_0121,11/07/2018 15:09,36.83,6.76
ord_001062,1,prod_00696,sell_0097,14/09/2018 20:16,102.14,24
ord_001063,1,prod_00153,sell_0160,06/01/2019 19:15,55.35,9.91
ord_001064,1,prod_00432,sell_0209,02/03/2017 09:32,108.07,22.53
ord_001065,1,prod_00482,sell_0120,24/08/2017 10:23,46.77,10.37
ord_001066,1,prod_00021,sell_0015,01/07/2017 12:52,34.68,2.41
ord_001066,2,prod_00790,sell_0013,04/07/2017 12:52,31.48,4.37
ord_001067,1,prod_00559,sell_0187,09/07/2017 15:43,214,47.24
ord_001068,1,prod_00076,sell_0177,05/03/2018 16:54,72.86,9.6
ord_001068,2,prod_00437,sell_0169,02/03/2018 16:54,26.62,2.28
ord_001069,1,prod_00503,sell_0130,14/11/2018 14:51,115.06,27.61
ord_001070,1,prod_00599,sell_0046,02/03/2018 21:55,52.58,12.46
ord_001071,1,prod_00294,sell_0237,23/07/2018 18:58,103.53,5.82
ord_001071,2,prod_00141,sell_0060,21/07/2018 18:58,37.83,5.84
ord_001072,1,prod_00505,sell_0174,04/01/2018 19:18,323.74,52.78
ord_001073,1,prod_00076,sell_0122,30/11/2017 10:12,60.19,8.95
ord_001073,2,prod_00374,sell_0110,26/11/2017 10:12,94.88,21.03
ord_001074,1,prod_00603,sell_0038,25/10/2018 16:09,73.79,17.92
ord_001075,1,prod_00034,sell_0020,13/07/2018 11:37,25.46,4.91
ord_001075,2,prod_00277,sell_0180,14/07/2018 11:37,108.16,26.14
ord_001076,1,prod_00555,sell_0171,14/12/2017 12:40,74.3,4.91
ord_001076,2,prod_00699,sell_0133,18/12/2017 12:40,359.05,83.32
ord_001077,1,prod_00518,sell_0188,01/12/2018 22:05,100.91,11.1
ord_001078,1,prod_00715,sell_0079,04/04/2018 17:49,37.2,3.02
ord_001079,1,prod_00145,sell_0244,14/08/2017 10:46,55.95,4.38
ord_001080,1,prod_00539,sell_0188,21/03/2018 15:37,39.2,2.24
ord_001081,1,prod_00695,sell_0191,25/07/2018 08:26,106.41,18.23
ord_001081,2,prod_00065,sell_0131,26/07/2018 08:26,78.71,17.64
ord_001081,3,prod_00576,sell_0024,25/07/2018 08:26,30.32,2.19
ord_001082,1,prod_00528,sell_0095,31/12/2017 13:09,93.09,18.17
ord_001083,1,prod_00080,sell_0183,26/10/2018 19:30,17.27,2.6
ord_001083,2,prod_00743,sell_0205,27/10/2018 19:30,173.9,22.01
ord_001084,1,prod_00307,sell_0242,29/04/2018 21:09,16.25,2.13
ord_001085,1,prod_00666,sell_0124,12/03/2018 18:36,150.24,23.77
ord_001086,1,prod_00549,sell_0099,06/11/2018 17:18,172.54,38.85
ord_001087,1,prod_00022,sell_0064,07/03/2018 18:14,73.28,16.25
ord_001088,1,prod_00114,sell_0215,04/02/2018 19:26,45.9,4.38
ord_001089,1,prod_00119,sell_0178,21/05/2017 15:34,168.49,19.89
ord_001090,1,prod_00618,sell_0018,28/12/2017 09:22,44.37,7.71
ord_001091,1,prod_00015,sell_0175,20/01/2018 11:57,77.32,19.11
ord_001092,1,prod_00734,sell_0087,06/08/2017 14:00,43.97,7.19
ord_001093,1,prod_00311,sell_0199,29/05/2018 08:54,246.51,59.13
ord_001094,1,prod_00696,sell_0135,01/07/2017 10:00,17.01,2.1
ord_001095,1,prod_00181,sell_0198,16/09/2017 11:13,18.52,1.19
ord_001096,1,prod_00337,sell_0239,13/05/2018 09:59,175.12,30.27
ord_001096,2,prod_00690,sell_0118,17/05/2018 09:59,75.67,15.24
ord_001096,3,prod_00473,sell_0215,14/05/2018 09:59,72.46,5.61
ord_001097,1,prod_00138,sell_0139,25/10/2017 08:43,64.1,14.54
ord_001097,2,prod_00321,sell_0213,24/10/2017 08:43,116.44,9.59
ord_001098,1,prod_00778,sell_0029,04/07/2018 20:38,183.58,14.7
ord_001099,1,prod_00211,sell_0246,03/08/2018 09:43,65.85,7.6
ord_001100,1,prod_00602,sell_0167,19/11/2017 12:24,125.84,21.77
ord_001101,1,prod_00701,sell_0140,03/05/2017 11:47,145.53,18.82
ord_001102,1,prod_00109,sell_0004,27/03/2018 16:09,165.02,23.05
ord_001102,2,prod_00789,sell_0090,27/03/2018 16:09,77.91,11.83
ord_001103,1,prod_00747,sell_0002,04/05/2017 14:47,120.94,19.89
ord_001104,1,prod_00123,sell_0043,17/04/2018 22:56,581.04,107.5
ord_001105,1,prod_00255,sell_0049,21/08/2018 10:51,67.53,9.03
ord_001106,1,prod_00712,sell_0110,21/06/2018 16:44,76.29,6.75
ord_001107,1,prod_00743,sell_0053,01/03/2018 13:39,22.61,4.3
ord_001108,1,prod_00018,sell_0133,11/12/2018 11:31,146.36,18.74
ord_001109,1,prod_00286,sell_0227,19/05/2017 11:23,16.68,4.03
ord_001110,1,prod_00072,sell_0085,17/11/2018 14:51,124.48,26.09
ord_001110,2,prod_00323,sell_0112,17/11/2018 14:51,37.26,7.8
ord_001111,1,prod_00288,sell_0201,04/10/2018 17:38,90.46,12.52
ord_001112,1,prod_00340,sell_0065,07/02/2018 12:26,80.5,7.14
ord_001113,1,prod_00036,sell_0025,07/07/2017 15:47,52.91,3.76
ord_001114,1,prod_00482,sell_0228,12/07/2017 10:03,35.55,8.77
ord_001115,1,prod_00318,sell_0063,03/12/2018 15:48,81.09,9.62
ord_001116,1,prod_00404,sell_0086,24/09/2017 19:48,46.72,10.81
ord_001117,1,prod_00408,sell_0074,12/11/2018 13:13,94.28,22.85
ord_001117,2,prod_00517,sell_0134,13/11/2018 13:13,90.87,5.63
ord_001118,1,prod_00127,sell_0132,09/04/2018 17:02,269.19,35.88
ord_001119,1,prod_00295,sell_0017,06/03/2018 21:42,37.87,7.34
ord_001119,2,prod_00258,sell_0227,06/03/2018 21:42,35.64,4.55
ord_001120,1,prod_00241,sell_0026,18/06/2018 15:11,51.72,4.31
ord_001121,1,prod_00565,sell_0170,07/09/2017 11:59,289.36,62.99
ord_001122,1,prod_00510,sell_0152,15/02/2018 08:00,56.3,11.13
ord_001123,1,prod_00430,sell_0130,05/12/2018 13:13,103.35,11.98
ord_001124,1,prod_00172,sell_0128,26/09/2017 18:02,64.25,14.35
ord_001125,1,prod_00066,sell_0183,01/12/2018 19:46,33.12,2.96
ord_001126,1,prod_00466,sell_0157,02/01/2019 11:34,57.58,5.79
ord_001127,1,prod_00471,sell_0079,18/03/2017 18:50,65.07,14.98
ord_001128,1,prod_00244,sell_0075,24/04/2018 18:57,55.65,5.94
ord_001129,1,prod_00016,sell_0116,26/07/2017 09:36,122.83,14.02
ord_001130,1,prod_00673,sell_0130,22/06/2018 19:13,64.04,5.88
ord_001130,2,prod_00664,sell_0127,24/06/2018 19:13,339.27,37.66
ord_001131,1,prod_00644,sell_0044,01/01/2019 11:05,41.39,5.71
ord_001132,1,prod_00656,sell_0186,24/11/2018 22:51,59.82,11.07
